order_id,order_date,region,channel,sku,units,revenue_cny
SO-101370,2025-08-20,North,direct,VE-1000,2,657.00
SO-101371,2025-08-20,North,partner,VE-3000,2,3582.00
SO-101372,2025-08-20,West,online,VE-1000,3,985.50
SO-101373,2025-08-20,North,partner,VE-1000,3,1095.00
SO-101374,2025-08-20,West,direct,VE-1000,13,4745.00
SO-101375,2025-08-20,South,direct,VE-2000,10,4500.00
SO-101376,2025-08-20,North,online,VE-1000,9,2956.50
SO-101377,2025-08-20,West,partner,VE-1000,14,4599.00
SO-101378,2025-08-20,East,online,VE-1000,15,5475.00
SO-101379,2025-08-20,North,partner,VE-1000,1,365.00
SO-101380,2025-08-20,East,online,VE-2000,16,7200.00
SO-101381,2025-08-20,West,partner,VE-3000,21,41790.00
SO-101382,2025-08-20,East,online,VE-1000,6,2080.50
SO-101383,2025-08-20,North,online,VE-1000,7,2427.25
SO-101384,2025-08-20,North,online,VE-2000,1,427.50
SO-101385,2025-08-20,South,online,VE-3000,12,23880.00
SO-101386,2025-08-20,East,direct,VE-2000,9,4050.00
SO-101387,2025-08-20,East,partner,VE-1000,1,365.00
SO-101388,2025-08-20,North,partner,VE-3000,1,1890.50
SO-101389,2025-08-20,North,direct,VE-1000,1,328.50
SO-101390,2025-08-20,West,online,VE-1000,5,1825.00
SO-101391,2025-08-20,East,online,VE-1000,13,4745.00
SO-101392,2025-08-21,South,online,VE-2000,4,1800.00
SO-101393,2025-08-21,South,direct,VE-1000,20,6935.00
SO-101394,2025-08-21,South,partner,VE-2000,15,6750.00
SO-101395,2025-08-21,North,direct,VE-1000,1,365.00
SO-101396,2025-08-21,North,direct,VE-1000,12,3942.00
SO-101397,2025-08-21,East,partner,VE-1000,7,2427.25
SO-101398,2025-08-21,West,partner,VE-1000,6,1971.00
SO-101399,2025-08-21,East,direct,VE-1000,6,1971.00
SO-101400,2025-08-21,North,partner,VE-2000,12,5400.00
SO-101401,2025-08-21,South,partner,VE-2000,5,2250.00
SO-101402,2025-08-21,North,partner,VE-2000,13,5557.50
SO-101403,2025-08-21,East,partner,VE-1000,13,4270.50
SO-101404,2025-08-21,West,partner,VE-3000,11,19701.00
SO-101405,2025-08-21,East,direct,VE-1000,1,365.00
SO-101406,2025-08-21,East,direct,VE-2000,9,3847.50
SO-101407,2025-08-21,West,direct,VE-1000,16,5256.00
SO-101408,2025-08-21,North,direct,VE-3000,5,9950.00
SO-101409,2025-08-21,South,online,VE-2000,10,4050.00
SO-101410,2025-08-21,South,direct,VE-3000,19,37810.00
SO-101411,2025-08-21,North,partner,VE-2000,8,3600.00
SO-101412,2025-08-21,South,partner,VE-1000,8,2628.00
SO-101413,2025-08-21,West,direct,VE-1000,15,5201.25
SO-101414,2025-08-21,East,direct,VE-1000,1,365.00
SO-101415,2025-08-21,North,partner,VE-3000,9,17910.00
SO-101416,2025-08-21,North,online,VE-1000,7,2555.00
SO-101417,2025-08-21,North,online,VE-2000,7,3150.00
SO-101418,2025-08-21,West,partner,VE-1000,5,1825.00
SO-101419,2025-08-22,South,online,VE-2000,15,6750.00
SO-101420,2025-08-22,West,online,VE-3000,13,23283.00
SO-101421,2025-08-22,South,online,VE-2000,10,4500.00
SO-101422,2025-08-22,East,direct,VE-3000,1,1990.00
SO-101423,2025-08-22,North,direct,VE-3000,1,1990.00
SO-101424,2025-08-22,West,direct,VE-1000,9,3285.00
SO-101425,2025-08-22,North,partner,VE-3000,6,11940.00
SO-101426,2025-08-22,North,direct,VE-1000,9,3285.00
SO-101427,2025-08-22,West,direct,VE-1000,6,2190.00
SO-101428,2025-08-22,South,direct,VE-2000,10,4275.00
SO-101429,2025-08-22,East,direct,VE-3000,17,33830.00
SO-101430,2025-08-22,South,online,VE-1000,9,2956.50
SO-101431,2025-08-22,East,partner,VE-3000,17,33830.00
SO-101432,2025-08-22,East,online,VE-2000,20,8550.00
SO-101433,2025-08-22,West,direct,VE-2000,4,1800.00
SO-101434,2025-08-22,East,direct,VE-2000,3,1282.50
SO-101435,2025-08-22,South,partner,VE-1000,9,3285.00
SO-101436,2025-08-22,South,online,VE-1000,17,6205.00
SO-101437,2025-08-22,East,online,VE-2000,3,1215.00
SO-101438,2025-08-22,West,online,VE-1000,10,3650.00
SO-101439,2025-08-22,South,direct,VE-1000,5,1733.75
SO-101440,2025-08-22,North,direct,VE-2000,9,4050.00
SO-101441,2025-08-22,SOUTH,online,VE-2000,16,6480.00
SO-101442,2025-08-22,East,online,VE-1000,1,365.00
SO-101443,2025-08-22,West,direct,VE-1000,9,3285.00
SO-101444,2025-08-22,East,partner,VE-1000,2,730.00
SO-101445,2025-08-22,East,direct,VE-1000,8,2774.00
SO-101446,2025-08-22,South,direct,VE-3000,4,7562.00
SO-101447,2025-08-22,West,direct,VE-1000,11,4015.00
SO-101448,2025-08-22,West,online,VE-2000,18,8100.00
SO-101449,2025-08-23,South,partner,VE-2000,7,3150.00
SO-101450,2025-08-23,South,online,VE-3000,7,13930.00
SO-101451,2025-08-23,North,online,VE-3000,3,5970.00
SO-101452,2025-08-23,East,online,VE-1000,7,2555.00
SO-101453,2025-08-23,South,direct,VE-2000,11,4455.00
SO-101454,2025-08-23,South,online,VE-2000,3,1350.00
SO-101455,2025-08-23,West,online,VE-1000,3,1095.00
SO-101456,2025-08-23,East,partner,VE-2000,1,450.00
SO-101457,2025-08-23,West,direct,VE-1000,11,3814.25
SO-101458,2025-08-23,West,online,VE-2000,4,1800.00
SO-101459,2025-08-23,North,partner,VE-1000,17,6205.00
SO-101460,2025-08-23,North,partner,VE-2000,11,4702.50
SO-101461,2025-08-23,West,direct,VE-3000,29,57710.00
SO-101462,2025-08-23,South,online,VE-1000,1,346.75
SO-101463,2025-08-23,North,partner,VE-1000,23,8395.00
SO-101464,2025-08-23,South,direct,VE-1000,9,3120.75
SO-101465,2025-08-23,West,online,VE-2000,19,8550.00
SO-101466,2025-08-24,East,partner,VE-1000,1,365.00
SO-101467,2025-08-24,North,partner,VE-2000,7,2992.50
SO-101468,2025-08-24,South,partner,VE-2000,4,1710.00
SO-101469,2025-08-24,West,partner,VE-1000,9,3120.75
SO-101470,2025-08-24,South,online,VE-1000,9,3120.75
SO-101471,2025-08-24,West,online,VE-2000,5,2137.50
SO-101472,2025-08-24,South,partner,VE-1000,8,2628.00
SO-101473,2025-08-24,South,partner,VE-2000,13,5557.50
SO-101474,2025-08-24,West,online,VE-1000,16,5840.00
SO-101475,2025-08-24,North,online,VE-1000,17,6205.00
SO-101476,2025-08-24,East,direct,VE-2000,5,2250.00
SO-101477,2025-08-24,South,partner,VE-1000,4,1387.00
SO-101478,2025-08-24,West,online,VE-1000,15,4927.50
SO-101479,2025-08-24,North,direct,VE-2000,3,1350.00
SO-101480,2025-08-24,East,direct,VE-1000,5,1825.00
SO-101481,2025-08-24,West,partner,VE-1000,1,346.75
SO-101482,2025-08-24,East,direct,VE-2000,10,4500.00
SO-101483,2025-08-24,North,direct,VE-1000,9,3285.00
SO-101484,2025-08-24,East,direct,VE-3000,17,30447.00
SO-101485,2025-08-24,North,direct,VE-3000,10,17910.00
SO-101486,2025-08-24,South,online,VE-1000,4,1387.00
SO-101487,2025-08-24,East,direct,VE-1000,21,6898.50
SO-101488,2025-08-24, West,online,VE-1000,6,2190.00
SO-101489,2025-08-24,North,partner,VE-1000,11,3613.50
SO-101490,2025-08-24,East,online,VE-1000,10,3650.00
SO-101491,2025-08-24,North,online,VE-2000,16,6840.00
SO-101492,2025-08-24,East,online,VE-1000,5,1642.50
SO-101493,2025-08-24,North,online,VE-2000,11,4455.00
SO-101494,2025-08-24,West,online,VE-1000,10,3285.00
SO-101495,2025-08-24,South,partner,VE-2000,22,8910.00
SO-101496,08/25/2025,South,direct,VE-2000,1,450.00
SO-101497,2025-08-25,South,online,VE-2000,12,5400.00
SO-101498,2025-08-25,South,online,VE-2000,10,4050.00
SO-101499,2025-08-25,West,online,VE-2000,8,3420.00
SO-101500,2025-08-25,West,direct,VE-2000,1,427.50
SO-101501,2025-08-25,North,online,VE-2000,9,3645.00
SO-101502,2025-08-25,North,direct,VE-2000,5,2137.50
SO-101503,2025-08-25,North,direct,VE-1000,16,5548.00
SO-101504,2025-08-25,North,direct,VE-2000,9,3847.50
SO-101505,2025-08-25,East,direct,VE-2000,12,5130.00
SO-101506,2025-08-25,East,online,VE-1000,6,2190.00
SO-101507,2025-08-25,West,partner,VE-3000,6,11940.00
SO-101508,2025-08-25,North,partner,VE-1000,14,5110.00
SO-101509,2025-08-25,North,online,VE-1000,17,6205.00
SO-101510,2025-08-25,East,direct,VE-3000,10,18905.00
SO-101511,2025-08-25,North,online,VE-1000,10,3285.00
SO-101512,2025-08-25,East,direct,VE-1000,3,1095.00
SO-101513,2025-08-25,East,direct,VE-2000,13,5850.00
SO-101514,2025-08-25,South,direct,VE-1000,6,1971.00
SO-101515,2025-08-25,South,direct,VE-1000,7,2555.00
SO-101516,2025-08-25,West,direct,VE-3000,9,16119.00
SO-101517,2025-08-25,North,online,VE-2000,10,4050.00
SO-101518,2025-08-26,West,direct,VE-2000,8,3600.00
SO-101519,2025-08-26,North,direct,VE-2000,4,1800.00
SO-101520,2025-08-26,East,direct,VE-3000,9,17910.00
SO-101521,2025-08-26,South,partner,VE-1000,16,5840.00
SO-101522,2025-08-26,West,online,VE-2000,14,5670.00
SO-101523,2025-08-26,West,online,VE-2000,14,6300.00
SO-101524,2025-08-26,East,online,VE-1000,3,1095.00
SO-101525,2025-08-26,North,partner,VE-1000,1,365.00
SO-101526,2025-08-26,North,partner,VE-1000,5,1642.50
SO-101527,2025-08-26,East,direct,VE-1000,10,3650.00
SO-101528,2025-08-26,South,direct,VE-3000,1,1990.00
SO-101529,2025-08-26,East,partner,VE-2000,7,2835.00
SO-101530,2025-08-26,East,direct,VE-2000,5,2137.50
SO-101531,2025-08-26,East,partner,VE-1000,1,365.00
SO-101532,2025-08-26,South,online,VE-1000,16,5840.00
SO-101533,2025-08-26,East,direct,VE-1000,12,3942.00
SO-101534,2025-08-26,West,direct,VE-2000,3,1350.00
SO-101535,2025-08-26,North,online,VE-1000,12,4380.00
SO-101536,2025-08-26,North,partner,VE-2000,13,5850.00
SO-101537,2025-08-27,North,partner,VE-2000,9,4050.00
SO-101538,2025-08-27,North,partner,VE-1000,5,1825.00
SO-101539,2025-08-27,North,online,VE-2000,18,7695.00
SO-101540,2025-08-27,North,online,VE-1000,12,4161.00
SO-101541,2025-08-27,East,partner,VE-1000,10,3650.00
SO-101542,2025-08-27,West,partner,VE-1000,13,4745.00
SO-101543,2025-08-27,East,online,VE-3000,6,11940.00
SO-101544,2025-08-27,North,direct,VE-2000,8,3600.00
SO-101545,2025-08-27,North,direct,VE-2000,6,2430.00
SO-101546,2025-08-27,North,direct,VE-2000,1,427.50
SO-101547,2025-08-27,East,partner,VE-2000,7,3150.00
SO-101548,2025-08-27,West,direct,VE-1000,15,5475.00
SO-101549,2025-08-27,North,direct,VE-2000,25,11250.00
SO-101550,2025-08-27,South,direct,VE-2000,4,1800.00
SO-101551,2025-08-27,West,online,VE-1000,1,365.00
SO-101552,2025-08-27,North,online,VE-2000,7,2992.50
SO-101553,2025-08-27,West,online,VE-3000,1,1990.00
SO-101554,2025-08-27,South,direct,VE-3000,5,9950.00
SO-101555,2025-08-27,East,direct,VE-2000,3,1350.00
SO-101556,2025-08-27,East,direct,VE-2000,1,450.00
SO-101557,2025-08-27,West,partner,VE-1000,1,328.50
SO-101558,2025-08-28,North,online,VE-1000,14,4599.00
SO-101559,2025-08-28,North,online,VE-1000,8,2628.00
SO-101560,2025-08-28,North,online,VE-1000,10,3467.50
SO-101561,2025-08-28,West,online,VE-2000,5,2250.00
SO-101562,2025-08-28,North,partner,VE-1000,14,5110.00
SO-101563,2025-08-28,South,online,VE-1000,10,3285.00
SO-101564,2025-08-28,North,online,VE-2000,8,3420.00
SO-101565,2025-08-28,South,direct,VE-2000,14,6300.00
SO-101566,2025-08-28,North,direct,VE-1000,1,346.75
SO-101567,2025-08-28,South,online,VE-1000,17,6205.00
SO-101568,2025-08-28,South,partner,VE-2000,1,405.00
SO-101569,08/28/2025,North,online,VE-3000,6,11343.00
SO-101570,2025-08-28,North,direct,VE-1000,1,365.00
SO-101571,2025-08-28,North,direct,VE-2000,20,9000.00
SO-101572,2025-08-28,West,direct,VE-1000,19,6588.25
SO-101573,2025-08-28,West,direct,VE-2000,9,3847.50
SO-101574,2025-08-28,South,online,VE-3000,4,7960.00
SO-101575,2025-08-28,East,online,VE-2000,3,1215.00
SO-101576,2025-08-28,South,online,VE-1000,11,3613.50
SO-101577,2025-08-28,West,online,VE-1000,1,365.00
SO-101578,2025-08-28,North,partner,VE-2000,1,450.00
SO-101579,2025-08-29,South,direct,VE-1000,2,730.00
SO-101580,2025-08-29,East,direct,VE-2000,10,4500.00
SO-101581,2025-08-29,North,partner,VE-1000,22,8030.00
SO-101582,2025-08-29,West,direct,VE-1000,7,2427.25
SO-101583,2025-08-29,South,direct,VE-3000,10,19900.00
SO-101584,2025-08-29,South,direct,VE-1000,1,328.50
SO-101585,2025-08-29,East,partner,VE-2000,8,3600.00
SO-101586,2025-08-29,West,online,VE-2000,21,9450.00
SO-101587,2025-08-29,West,online,VE-1000,1,328.50
SO-101588,2025-08-29,South,online,VE-1000,15,5475.00
SO-101589,2025-08-29,West,direct,VE-2000,15,6750.00
SO-101590,2025-08-29,East,partner,VE-3000,15,28357.50
SO-101591,2025-08-29,North,online,VE-1000,1,328.50
SO-101592,2025-08-29,South,partner,VE-3000,8,15920.00
SO-101593,2025-08-29,North,partner,VE-2000,14,6300.00
SO-101594,2025-08-29,South,online,VE-2000,4,1710.00
SO-101595,2025-08-29,South,direct,VE-1000,5,1733.75
SO-101596,2025-08-29,North,partner,VE-3000,5,9452.50
SO-101597,2025-08-29,East,direct,VE-1000,2,730.00
SO-101598,2025-08-29,West,online,VE-1000,9,3285.00
SO-101599,2025-08-29,West,partner,VE-1000,19,6935.00
SO-101600,2025-08-29,North,partner,VE-1000,5,1825.00
SO-101601,2025-08-29,North,partner,VE-2000,1,450.00
SO-101602,2025-08-29,South,direct,VE-2000,1,450.00
SO-101603,2025-08-30,South,online,VE-2000,3,1282.50
SO-101604,2025-08-30,South,direct,VE-3000,11,20795.50
SO-101605,2025-08-30,South,online,VE-2000,19,8550.00
SO-101606,2025-08-30,South,online,VE-2000,1,450.00
SO-101607,2025-08-30,West,partner,VE-2000,14,6300.00
SO-101608,2025-08-30,South,partner,VE-2000,8,3420.00
SO-101609,2025-08-30,East,online,VE-1000,6,2190.00
SO-101610,2025-08-30,North,online,VE-2000,1,427.50
SO-101611,2025-08-30,South,partner,VE-3000,7,13930.00
SO-101612,2025-08-30,North,partner,VE-2000,8,3600.00
SO-101613,2025-08-30,North,direct,VE-1000,1,365.00
SO-101614,2025-08-30,West,partner,VE-1000,13,4745.00
SO-101615,2025-08-30,East,online,VE-1000,13,4745.00
SO-101616,2025-08-30,South,partner,VE-1000,3,985.50
SO-101617,2025-08-30,North,direct,VE-2000,7,3150.00
SO-101618,2025-08-30,North,direct,VE-3000,10,19900.00
SO-101619,2025-08-30,South,direct,VE-2000,6,2430.00
SO-101620,2025-08-30,North,online,VE-3000,4,7960.00
SO-101621,2025-08-30,North,online,VE-1000,10,3650.00
SO-101622,2025-08-30,North,direct,VE-1000,12,4380.00
SO-101623,2025-08-30,East,online,VE-2000,10,4500.00
SO-101624,2025-08-30,East,partner,VE-3000,10,18905.00
SO-101625,2025-08-30,North,partner,VE-3000,7,12537.00
SO-101626,2025-08-30,West,partner,VE-1000,4,1460.00
SO-101627,2025-08-30,South,direct,VE-3000,7,13930.00
SO-101628,2025-08-30,South,direct,VE-1000,16,5840.00
SO-101629,2025-08-30,South,partner,VE-2000,3,1350.00
SO-101630,2025-08-30,West,partner,VE-1000,8,2920.00
SO-101631,2025-08-30,East,online,VE-1000,16,5840.00
SO-101632,2025-08-30,East,online,VE-1000,9,3285.00
SO-101633,2025-08-31,South,partner,VE-1000,12,4380.00
SO-101634,2025-08-31,South,direct,VE-3000,5,9950.00
SO-101635,2025-08-31,East,online,VE-1000,16,5840.00
SO-101636,2025-08-31,East,direct,VE-1000,2,657.00
SO-101637,2025-08-31,South,partner,VE-1000,15,5475.00
SO-101638,2025-08-31,East,online,VE-1000,9,3285.00
SO-101639,2025-08-31,North,direct,VE-1000,8,2920.00
SO-101640,2025-08-31,West,direct,VE-2000,19,7695.00
SO-101641,2025-08-31,East,partner,VE-2000,10,4050.00
SO-101642,2025-08-31,North,online,VE-1000,12,3942.00
SO-101643,2025-08-31,East,online,VE-2000,13,5557.50
SO-101644,2025-08-31,West,online,VE-1000,8,2920.00
SO-101645,2025-08-31,South,direct,VE-1000,9,3120.75
SO-101646,2025-08-31,North,direct,VE-2000,10,4050.00
SO-101647,2025-08-31,West,partner,VE-2000,4,1710.00
SO-101648,2025-08-31,North,online,VE-1000,1,365.00
SO-101649,2025-08-31,North,partner,VE-2000,1,450.00
SO-101650,2025-08-31,North,direct,VE-1000,1,365.00
SO-101651,2025-08-31,South,partner,VE-1000,6,1971.00
SO-101652,2025-08-31,North,direct,VE-3000,16,31840.00
SO-101653,2025-08-31,North,online,VE-3000,6,11940.00
SO-101654,2025-08-31,South,direct,VE-1000,5,1642.50
SO-101655,2025-08-31,East,partner,VE-2000,11,4950.00
SO-101656,2025-08-31,South,online,VE-1000,8,2920.00
SO-101657,2025-08-31,South,online,VE-2000,3,1215.00
SO-101658,2025-08-31,West,online,VE-2000,6,2700.00
SO-101659,2025-08-31,North,partner,VE-1000,2,693.50
SO-101660,2025-09-01,South,online,VE-1000,1,365.00
SO-101661,2025-09-01,North,partner,VE-1000,10,3650.00
SO-101662,2025-09-01,North,online,VE-3000,14,25074.00
SO-101663,2025-09-01,South,direct,VE-2000,1,427.50
SO-101664,2025-09-01,East,direct,VE-1000,4,1460.00
SO-101665,09/01/2025,South,online,VE-1000,11,3814.25
SO-101666,2025-09-01,West,direct,VE-2000,19,8550.00
SO-101667,2025-09-01,North,direct,VE-2000,9,4050.00
SO-101668,2025-09-01,North,online,VE-1000,14,5110.00
SO-101669,2025-09-01,East,partner,VE-1000,1,365.00
SO-101670,2025-09-01,North,online,VE-2000,8,3420.00
SO-101671,2025-09-01,West,online,VE-1000,7,2299.50
SO-101672,2025-09-01,North,partner,VE-1000,3,1095.00
SO-101673,2025-09-01,South,partner,VE-1000,12,4380.00
SO-101674,2025-09-01,East,direct,VE-1000,2,730.00
SO-101675,2025-09-01,South,partner,VE-1000,13,4745.00
SO-101676,2025-09-01,North,partner,VE-3000,6,10746.00
SO-101677,2025-09-01,South,direct,VE-2000,8,3240.00
SO-101678,2025-09-01,North,direct,VE-1000,23,8395.00
SO-101679,2025-09-01,East,direct,VE-1000,14,4854.50
SO-101680,2025-09-01,North,partner,VE-2000,1,450.00
SO-101681,2025-09-01,North,partner,VE-2000,17,7267.50
SO-101682,2025-09-01,East,direct,VE-3000,6,11940.00
SO-101683,2025-09-01,West,online,VE-1000,6,2190.00
SO-101684,2025-09-01,West,online,VE-1000,1,365.00
SO-101685,2025-09-01,South,partner,VE-3000,13,25870.00
SO-101686,2025-09-01,West,direct,VE-3000,4,7960.00
SO-101687,2025-09-01,West,direct,VE-1000,10,3285.00
SO-101688,2025-09-01,East,direct,VE-1000,11,4015.00
SO-101689,2025-09-01,South,direct,VE-1000,12,3942.00
SO-101690,2025-09-01,South,direct,VE-1000,4,1460.00
SO-101691,2025-09-01,North,online,VE-1000,10,3650.00
SO-101692,2025-09-02,East,partner,VE-2000,14,5670.00
SO-101693,2025-09-02,East,direct,VE-2000,6,2430.00
SO-101694,2025-09-02,East,direct,VE-1000,16,5840.00
SO-101695,2025-09-02,West,partner,VE-3000,1,1890.50
SO-101696,2025-09-02,North,online,VE-1000,1,365.00
SO-101697,2025-09-02,North,online,VE-1000,11,4015.00
SO-101698,2025-09-02,South,online,VE-2000,10,4500.00
SO-101699,2025-09-02,East,direct,VE-2000,12,4860.00
SO-101700,2025-09-02,South,partner,VE-1000,14,5110.00
SO-101701,2025-09-02,West,partner,VE-2000,10,4500.00
SO-101702,2025-09-02,North,direct,VE-1000,10,3467.50
SO-101703,2025-09-02,West,online,VE-3000,8,14328.00
SO-101704,2025-09-02,East,partner,VE-3000,6,11940.00
SO-101705,2025-09-02,North,partner,VE-1000,1,365.00
SO-101706,2025-09-02,South,partner,VE-1000,10,3650.00
SO-101707,2025-09-02,East,partner,VE-1000,9,3285.00
SO-101708,2025-09-02,East,direct,VE-2000,7,3150.00
SO-101709,2025-09-02,North,partner,VE-3000,2,3980.00
SO-101710,2025-09-02,West,online,VE-2000,8,3600.00
SO-101711,2025-09-02,East,direct,VE-1000,5,1825.00
SO-101712,2025-09-02,North,direct,VE-3000,8,14328.00
SO-101713,2025-09-02,East,online,VE-1000,11,3814.25
SO-101714,2025-09-03,North,online,VE-1000,13,4507.75
SO-101715,2025-09-03,East,direct,VE-2000,9,4050.00
SO-101716,2025-09-03,North,online,VE-1000,6,2080.50
SO-101717,2025-09-03,East,partner,VE-3000,12,22686.00
SO-101718,2025-09-03,North,direct,VE-1000,10,3650.00
SO-101719,2025-09-03,West,online,VE-1000,1,365.00
SO-101720,2025-09-03,East,online,VE-1000,12,4380.00
SO-101721,2025-09-03,West,online,VE-2000,13,5557.50
SO-101722,2025-09-03,South,online,VE-2000,17,7267.50
SO-101723,2025-09-03,North,direct,VE-1000,12,3942.00
SO-101724,2025-09-03,South,online,VE-1000,11,4015.00
SO-101725,2025-09-03,North,partner,VE-2000,10,4500.00
SO-101726,2025-09-03,East,partner,VE-1000,6,2080.50
SO-101727,2025-09-03,North,direct,VE-1000,16,5840.00
SO-101728,2025-09-03,South,direct,VE-2000,22,8910.00
SO-101729,2025-09-03,South,direct,VE-1000,9,2956.50
SO-101730,2025-09-03,North,partner,VE-2000,2,810.00
SO-101731,2025-09-03,East,direct,VE-2000,1,427.50
SO-101732,2025-09-03,West,online,VE-2000,2,855.00
SO-101733,2025-09-03,South,partner,VE-2000,8,3420.00
SO-101734,2025-09-04,North,online,VE-2000,5,2250.00
SO-101735,2025-09-04,East,online,VE-3000,5,8955.00
SO-101736,2025-09-04,North,direct,VE-2000,14,5670.00
SO-101737,2025-09-04,North,direct,VE-1000,11,3613.50
SO-101738,2025-09-04,West,partner,VE-2000,10,4500.00
SO-101739,09/04/2025,North,partner,VE-2000,8,3600.00
SO-101740,2025-09-04,North,online,VE-1000,6,2190.00
SO-101741,2025-09-04,East,partner,VE-1000,11,4015.00
SO-101742,2025-09-04,North,partner,VE-2000,14,6300.00
SO-101743,2025-09-04,North,direct,VE-3000,11,21890.00
SO-101744,2025-09-04,East,online,VE-2000,8,3600.00
SO-101745,2025-09-04,South,direct,VE-1000,14,4854.50
SO-101746,2025-09-04,West,online,VE-3000,5,9452.50
SO-101747,2025-09-04,South,direct,VE-2000,5,2025.00
SO-101748,2025-09-04,West,partner,VE-1000,1,365.00
SO-101749,2025-09-04,South,direct,VE-2000,9,4050.00
SO-101750,2025-09-04,East,direct,VE-1000,5,1825.00
SO-101751,2025-09-04,East,direct,VE-1000,2,730.00
SO-101752,2025-09-04,West,direct,VE-2000,10,4500.00
SO-101753,2025-09-04,West,partner,VE-1000,18,5913.00
SO-101754,2025-09-04,North,online,VE-2000,17,7267.50
SO-101755,2025-09-04,North,direct,VE-2000,3,1350.00
SO-101756,2025-09-04,East,partner,VE-1000,8,2774.00
SO-101757,2025-09-04,North,direct,VE-1000,9,3120.75
SO-101758,2025-09-05,North,direct,VE-1000,7,2299.50
SO-101759,2025-09-05,West,partner,VE-2000,12,4860.00
SO-101760,2025-09-05,South,direct,VE-2000,10,4050.00
SO-101761,2025-09-05,North,online,VE-1000,2,730.00
SO-101762,2025-09-05,South,direct,VE-2000,13,5850.00
SO-101763,2025-09-05,South,online,VE-3000,14,26467.00
SO-101764,2025-09-05,East,online,VE-1000,4,1314.00
SO-101765,2025-09-05,North,online,VE-2000,7,3150.00
SO-101766,2025-09-05,South,direct,VE-1000,1,365.00
SO-101767,2025-09-05,East,online,VE-2000,14,5985.00
SO-101768,2025-09-05,North,partner,VE-1000,7,2555.00
SO-101769,2025-09-05,East,direct,VE-2000,1,427.50
SO-101770,2025-09-05,South,online,VE-3000,1,1890.50
SO-101771,2025-09-05,North,online,VE-2000,9,3645.00
SO-101772,2025-09-05,North,partner,VE-1000,10,3467.50
SO-101773,2025-09-05,West,direct,VE-2000,14,6300.00
SO-101774,2025-09-05,East,partner,VE-1000,5,1825.00
SO-101775,2025-09-05,West,direct,VE-1000,1,328.50
SO-101776,2025-09-05,West,partner,VE-1000,4,1460.00
SO-101777,2025-09-05,North,partner,VE-1000,20,6935.00
SO-101778,2025-09-05,East,direct,VE-1000,19,6588.25
SO-101779,2025-09-05,South,online,VE-2000,5,2250.00
SO-101780,2025-09-05,East,direct,VE-2000,2,900.00
SO-101781,2025-09-05,West,partner,VE-1000,1,365.00
SO-101782,2025-09-05,West,partner,VE-3000,11,19701.00
SO-101783,2025-09-05,North,online,VE-1000,14,4854.50
SO-101784,2025-09-05,East,online,VE-1000,9,3285.00
SO-101785,2025-09-05,North,online,VE-2000,8,3600.00
SO-101786,2025-09-05,West,direct,VE-2000,10,4500.00
SO-101787,2025-09-05,North,online,VE-3000,1,1990.00
SO-101788,2025-09-05,East,partner,VE-2000,10,4275.00
SO-101789,2025-09-05,South,online,VE-1000,16,5840.00
SO-101790,2025-09-05,East,online,VE-2000,6,2430.00
SO-101791,2025-09-05,East,direct,VE-3000,1,1791.00
SO-101792,2025-09-06,South,partner,VE-2000,10,4275.00
SO-101793,2025-09-06,West,direct,VE-1000,7,2555.00
SO-101794,2025-09-06,East,direct,VE-2000,10,4500.00
SO-101795,2025-09-06,North,online,VE-1000,11,3613.50
SO-101796,2025-09-06,North,online,VE-1000,3,1095.00
SO-101797,2025-09-06,North,direct,VE-3000,12,23880.00
SO-101798,2025-09-06,East,direct,VE-3000,8,15124.00
SO-101799,2025-09-06,West,direct,VE-1000,17,6205.00
SO-101800,2025-09-06,North,partner,VE-2000,4,1620.00
SO-101801,2025-09-06,South,online,VE-3000,10,19900.00
SO-101802,2025-09-06,South,online,VE-1000,8,2628.00
SO-101803,2025-09-06,South,partner,VE-2000,9,4050.00
SO-101804,2025-09-06,West,partner,VE-1000,10,3650.00
SO-101805,2025-09-06,North,direct,VE-2000,19,8122.50
SO-101806,2025-09-06,West,partner,VE-1000,18,6570.00
SO-101807,2025-09-06,West,online,VE-3000,1,1890.50
SO-101808,2025-09-06,North,direct,VE-1000,1,365.00
SO-101809,2025-09-06,North,online,VE-1000,8,2920.00
SO-101810,2025-09-06,East,direct,VE-2000,13,5850.00
SO-101811,2025-09-06,West,online,VE-2000,13,5557.50
SO-101812,2025-09-06,East,direct,VE-2000,21,8977.50
SO-101813,2025-09-06,South,partner,VE-1000,5,1825.00
SO-101814,2025-09-06,East,partner,VE-2000,10,4050.00
SO-101815,2025-09-06,South,direct,VE-1000,11,4015.00
SO-101816,2025-09-06,South,partner,VE-1000,1,365.00
SO-101817,2025-09-06,North,online,VE-1000,5,1825.00
SO-101818,2025-09-06,North,partner,VE-1000,14,5110.00
SO-101819,2025-09-07,South,partner,VE-2000,13,5850.00
SO-101820,2025-09-07,South,direct,VE-1000,24,8760.00
SO-101821,2025-09-07,North,online,VE-1000,16,5840.00
SO-101822,2025-09-07,North,partner,VE-2000,9,4050.00
SO-101823,2025-09-07,North,online,VE-3000,13,23283.00
SO-101824,2025-09-07,East,online,VE-1000,15,5475.00
SO-101825,2025-09-07,East,direct,VE-2000,7,2992.50
SO-101826,2025-09-07,East,online,VE-1000,10,3467.50
